Name,Grade,Class,Brood,Belong,Level,Hp,HpUp,Def,DefUp,Atk,AtkAdd,AtkSpeed,AtkSpeedUp,MoveSpeed,AtkRange1,AtkRange2,CognitiveRange,UpgradeCost,BuyCost,CellCost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,,,,,,,,,,,,
Pardo,Epic,Chaser,Insect,RoyalGarden,1,10,1,0,0,3,2,1,0.06,1,2.5,0,4,8,9,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pardo,Epic,Chaser,Insect,RoyalGarden,2,11,1,0,0,5,2,1.06,0.06,1,2.5,0,4,12,12,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,??,,,?�래??,종족,,,진영,,,체력,,,,방어??,,공격??(?�량),,공격?�도,,,,,,?�거�?
Pardo,Epic,Chaser,Insect,RoyalGarden,3,12,1,0,0,7,2,1.12,0.06,1,2.5,0,4,16,18,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,??,,?�간,,,,,,,,,,,,,,,,,,,
Pardo,Epic,Chaser,Insect,RoyalGarden,4,13,1,0,0,9,2,1.18,0.06,1,2.5,0,4,20,28,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,근딜,,,?�간,,,?�것??,,,,,,,,,,,,,,,
Pardo,Epic,Chaser,Insect,RoyalGarden,5,14,1,0,0,11,2,1.24,0.06,1,2.5,0,4,24,42,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,?�딜,,,?�간,,,?�요?�음,,,,,,,,,,,,,,,
Pardo,Epic,Chaser,Insect,RoyalGarden,6,15,1,0,0,13,2,1.3,0.06,1,2.5,0,4,28,61,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,??,,,,,,,,,,,,,,,,,,,,,
Pardo,Epic,Chaser,Insect,RoyalGarden,7,16,4,0,1,15,8,1.36,0.06,1,2.5,0,4,32,85,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,
Pardo,Epic,Chaser,Insect,RoyalGarden,8,20,1,1,0,23,4,1.42,0.06,1,3,0,4,36,155,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,
Pardo,Epic,Chaser,Insect,RoyalGarden,9,21,1,1,0,27,4,1.48,0.06,1,3,0,4,40,240,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,
Pardo,Epic,Chaser,Insect,RoyalGarden,10,22,1,1,0,31,4,1.54,0.06,1,3,0,4,44,340,238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,
Pardo,Epic,Chaser,Insect,RoyalGarden,11,23,1,1,0,35,4,1.6,0.06,1,3,0,4,48,455,319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,
Pardo,Epic,Chaser,Insect,RoyalGarden,12,24,1,1,0,39,4,1.66,0.06,1,3,0,4,52,585,410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,
Pardo,Epic,Chaser,Insect,RoyalGarden,13,25,1,1,0,43,4,1.72,0.06,1,3,0,4,56,730,511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,
Pardo,Epic,Chaser,Insect,RoyalGarden,14,26,8,1,1,47,32,1.78,0.06,1,3,0,4,60,890,623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,
Pardo,Epic,Chaser,Insect,RoyalGarden,15,34,0,2,0,79,0,2.5,0,1,3.5,0,4,64,1210,847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,
