Name,Grade,Class,Brood,Belong,Level,Hp,HpUp,Def,DefUp,Atk,AtkAdd,AtkSpeed,AtkSpeedUp,MoveSpeed,AtkRange1,AtkRange2,CognitiveRange,UpgradeCost,BuyCost,CellCost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,,,,,,,,,,,,
Hwaseon,Legend,Chaser,Beast,Trident,1,10,1.75,0,0.5,4,2.5,1,0.07,1,2.5,0.5,4,12,21,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hwaseon,Legend,Chaser,Beast,Trident,2,11.75,1.75,0.5,0.5,6.5,2.5,1.07,0.07,1,2.5,0.5,4,18,31,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,??,,,?�래??,종족,,,진영,,,체력,,,,방어??,,공격??(?�량),,공격?�도,,,,,,?�거�?
Hwaseon,Legend,Chaser,Beast,Trident,3,13.5,1.75,1,0.5,9,2.5,1.14,0.07,1,2.5,0.5,4,24,39,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,??,,?�간,,,,,,,,,,,,,,,,,,,
Hwaseon,Legend,Chaser,Beast,Trident,4,15.25,1.75,1.5,0.5,11.5,2.5,1.21,0.07,1,2.5,0.5,4,30,52,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,근딜,,,?�간,,,?�것??,,,,,,,,,,,,,,,
Hwaseon,Legend,Chaser,Beast,Trident,5,17,1.75,2,0.5,14,2.5,1.28,0.07,1,2.5,0.5,4,36,70,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,?�딜,,,?�간,,,?�요?�음,,,,,,,,,,,,,,,
Hwaseon,Legend,Chaser,Beast,Trident,6,18.75,1.75,2.5,0.5,16.5,2.5,1.35,0.07,1,2.5,0.5,4,42,94,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,??,,,,,,,,,,,,,,,,,,,,,
Hwaseon,Legend,Chaser,Beast,Trident,7,20.5,1.75,3,2,19,10,1.42,0.07,1,2.5,0.5,4,48,124,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,
Hwaseon,Legend,Chaser,Beast,Trident,8,22.25,1.75,5,1,29,5,1.49,0.07,1,3,0.5,4,54,224,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,
Hwaseon,Legend,Chaser,Beast,Trident,9,24,1.75,6,1,34,5,1.56,0.07,1,3,0.5,4,60,344,241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,
Hwaseon,Legend,Chaser,Beast,Trident,10,25.75,1.75,7,1,39,5,1.63,0.07,1,3,0.5,4,66,484,339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,
Hwaseon,Legend,Chaser,Beast,Trident,11,27.5,1.75,8,1,44,5,1.7,0.07,1,3,0.5,4,72,644,451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,
Hwaseon,Legend,Chaser,Beast,Trident,12,29.25,1.75,9,1,49,5,1.77,0.07,1,3,0.5,4,78,824,577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,
Hwaseon,Legend,Chaser,Beast,Trident,13,31,1.75,10,1,54,5,1.84,0.07,1,3,0.5,4,84,1024,717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,
Hwaseon,Legend,Chaser,Beast,Trident,14,32.75,1.75,11,4,59,40,1.91,0.07,1,3,0.5,4,90,1244,871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,
Hwaseon,Legend,Chaser,Beast,Trident,15,34.5,1.75,15,0,99,0,1.98,0,1,3.5,0.5,4,96,1684,1179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,
