Name,Grade,Class,Brood,Belong,Level,Hp,HpUp,Def,DefUp,Atk,AtkAdd,AtkSpeed,AtkSpeedUp,MoveSpeed,AtkRange1,AtkRange2,CognitiveRange,UpgradeCost,BuyCost,CellCost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,,,,,,,,,,,,
Verity,Rare,Chaser,Beast,SkyHawk,1,10,1,0,0,2,0.6,1,0.05,1,3.5,1,5,7,7,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Verity,Rare,Chaser,Beast,SkyHawk,2,11,1,0,0,2.6,0.6,1.05,0.05,1,3.5,1,5,9,14,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,??,,,?�래??,종족,,,진영,,,체력,,,,방어??,,공격??(?�량),,공격?�도,,,,,,?�거�?
Verity,Rare,Chaser,Beast,SkyHawk,3,12,1,0,0,3.2,0.6,1.1,0.05,1,3.5,1,5,11,23,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,??,,?�간,,,,,,,,,,,,,,,,,,,
Verity,Rare,Chaser,Beast,SkyHawk,4,13,1,0,0,3.8,0.6,1.15,0.05,1,3.5,1,5,13,34,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,근딜,,,?�간,,,?�것??,,,,,,,,,,,,,,,
Verity,Rare,Chaser,Beast,SkyHawk,5,14,1,0,0,4.4,0.6,1.2,0.05,1,3.5,1,5,15,47,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,?�딜,,,?�간,,,?�요?�음,,,,,,,,,,,,,,,
Verity,Rare,Chaser,Beast,SkyHawk,6,15,1,0,0,5,0.6,1.25,0.05,1,3.5,1,5,17,62,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,??,,,,,,,,,,,,,,,,,,,,,
Verity,Rare,Chaser,Beast,SkyHawk,7,16,4,0,1,5.6,2.4,1.3,0.2,1,3.5,1,5,40,79,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,
Verity,Rare,Chaser,Beast,SkyHawk,8,20,2,1,0,8,1.2,1.5,0.1,1,4,1,5,50,119,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,
Verity,Rare,Chaser,Beast,SkyHawk,9,22,2,1,0,9.2,1.2,1.6,0.1,1,4,1,5,60,169,118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,
Verity,Rare,Chaser,Beast,SkyHawk,10,24,2,1,0,10.4,1.2,1.7,0.1,1,4,1,5,70,229,160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,
Verity,Rare,Chaser,Beast,SkyHawk,11,26,2,1,0,11.6,1.2,1.8,0.1,1,4,1,5,80,299,209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,
Verity,Rare,Chaser,Beast,SkyHawk,12,28,2,1,0,12.8,1.2,1.9,0.1,1,4,1,5,90,379,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,
Verity,Rare,Chaser,Beast,SkyHawk,13,30,2,1,0,14,1.2,2,0.1,1,4,1,5,100,469,328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,
Verity,Rare,Chaser,Beast,SkyHawk,14,32,8,1,1,15.2,4.8,2.1,0.4,1,4,1,5,200,569,398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,
Verity,Rare,Chaser,Beast,SkyHawk,15,40,0,2,0,20,0,2.5,0,1,4.5,1,5,999,769,538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,
