Name,Grade,Class,Brood,Belong,Level,Hp,HpUp,Def,DefUp,Atk,AtkAdd,AtkSpeed,AtkSpeedUp,MoveSpeed,AtkRange1,AtkRange2,CognitiveRange,UpgradeCost,BuyCost,CellCost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,,,,,,,,,,,,
Asher,Rare,Gaurdian,Person,RoyalGarden,1,20,4,0,0.5,1.5,1.5,1,0.02,1,2,1,4,7,7,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Asher,Rare,Gaurdian,Person,RoyalGarden,2,24,4,1,0.5,3,1.5,1.02,0.02,1,2,1,4,9,9,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,??,,,?�래??,종족,,,진영,,,체력,,,,방어??,,공격??(?�량),,공격?�도,,,,,,?�거�?
Asher,Rare,Gaurdian,Person,RoyalGarden,3,28,4,2,0.5,4.5,1.5,1.04,0.02,1,2,1,4,11,12,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,??,,?�간,,,,,,,,,,,,,,,,,,,
Asher,Rare,Gaurdian,Person,RoyalGarden,4,32,4,3,0.5,6,1.5,1.06,0.02,1,2,1,4,13,17,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,근딜,,,?�간,,,?�것??,,,,,,,,,,,,,,,
Asher,Rare,Gaurdian,Person,RoyalGarden,5,36,4,4,0.5,7.5,1.5,1.08,0.02,1,2,1,4,15,24,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,?�딜,,,?�간,,,?�요?�음,,,,,,,,,,,,,,,
Asher,Rare,Gaurdian,Person,RoyalGarden,6,40,4,5,0.5,9,1.5,1.1,0.02,1,2,1,4,17,34,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,??,,,,,,,,,,,,,,,,,,,,,
Asher,Rare,Gaurdian,Person,RoyalGarden,7,44,8,3,2,10.5,6,1.12,0.08,1,2,1,4,19,47,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,
Asher,Rare,Gaurdian,Person,RoyalGarden,8,52,4,5,1,16.5,3,1.2,0.04,1,2,1,4,50,87,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,
Asher,Rare,Gaurdian,Person,RoyalGarden,9,56,4,6,1,19.5,3,1.24,0.04,1,2,1,4,60,137,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,
Asher,Rare,Gaurdian,Person,RoyalGarden,10,60,4,7,1,22.5,3,1.28,0.04,1,2,1,4,70,197,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,
Asher,Rare,Gaurdian,Person,RoyalGarden,11,64,4,8,1,25.5,3,1.32,0.04,1,2,1,4,80,267,187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,
Asher,Rare,Gaurdian,Person,RoyalGarden,12,68,4,9,1,28.5,3,1.36,0.04,1,2,1,4,90,347,243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,
Asher,Rare,Gaurdian,Person,RoyalGarden,13,72,4,10,1,31.5,3,1.4,0.04,1,2,1,4,100,437,306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,
Asher,Rare,Gaurdian,Person,RoyalGarden,14,76,16,11,4,34.5,24,1.44,0.16,1,2,1,4,200,537,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,
Asher,Rare,Gaurdian,Person,RoyalGarden,15,92,0,15,0,58.5,0,1.6,0,1,2,1,4,500,737,516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,
