Name,Grade,Class,Brood,Belong,Level,Hp,HpUp,Def,DefUp,Atk,AtkAdd,AtkSpeed,AtkSpeedUp,MoveSpeed,AtkRange1,AtkRange2,CognitiveRange,UpgradeCost,BuyCost,CellCost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,,,,,,,,,,,,
Vogue,Epic,Gaurdian,Humanoid,Nautilus,1,30,9,0,0.3,4.5,0.45,1,0.03,1,2.5,1,4,39,30,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vogue,Epic,Gaurdian,Humanoid,Nautilus,2,39,9,0.3,0.3,4.95,0.45,1.03,0.03,1,2.5,1,4,48,69,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,??,,,?�래??,종족,,,진영,,,체력,,,,방어??,,공격??(?�량),,공격?�도,,,,,,?�거�?
Vogue,Epic,Gaurdian,Humanoid,Nautilus,3,48,9,0.6,0.3,5.4,0.45,1.06,0.03,1,2.5,1,4,57,117,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,??,,?�간,,,,,,,,,,,,,,,,,,,
Vogue,Epic,Gaurdian,Humanoid,Nautilus,4,57,9,0.9,0.3,5.85,0.45,1.09,0.03,1,2.5,1,4,66,174,122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,근딜,,,?�간,,,?�것??,,,,,,,,,,,,,,,
Vogue,Epic,Gaurdian,Humanoid,Nautilus,5,66,9,1.2,0.3,6.3,0.45,1.12,0.03,1,2.5,1,4,75,240,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,?�딜,,,?�간,,,?�요?�음,,,,,,,,,,,,,,,
Vogue,Epic,Gaurdian,Humanoid,Nautilus,6,75,9,1.5,0.3,6.75,0.45,1.15,0.03,1,2.5,1,4,84,315,221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,??,,,,,,,,,,,,,,,,,,,,,
Vogue,Epic,Gaurdian,Humanoid,Nautilus,7,84,36,1.8,1.2,7.2,1.8,1.18,0.12,1,2.5,1,4,170,399,279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,
Vogue,Epic,Gaurdian,Humanoid,Nautilus,8,120,18,3,0.6,9,0.9,1.3,0.06,1,3,1,4,185,569,398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,
Vogue,Epic,Gaurdian,Humanoid,Nautilus,9,138,18,3.6,0.6,9.9,0.9,1.36,0.06,1,3,1,4,200,754,528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,
Vogue,Epic,Gaurdian,Humanoid,Nautilus,10,156,18,4.2,0.6,10.8,0.9,1.42,0.06,1,3,1,4,215,954,668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,
Vogue,Epic,Gaurdian,Humanoid,Nautilus,11,174,18,4.8,0.6,11.7,0.9,1.48,0.06,1,3,1,4,230,1169,818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,
Vogue,Epic,Gaurdian,Humanoid,Nautilus,12,192,18,5.4,0.6,12.6,0.9,1.54,0.06,1,3,1,4,245,1399,979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,
Vogue,Epic,Gaurdian,Humanoid,Nautilus,13,210,18,6,0.6,13.5,0.9,1.6,0.06,1,3,1,4,260,1644,1151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,
Vogue,Epic,Gaurdian,Humanoid,Nautilus,14,228,72,6.6,2.4,14.4,3.6,1.66,0.24,1,3,1,4,520,1904,1333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,
Vogue,Epic,Gaurdian,Humanoid,Nautilus,15,300,0,9,0,18,0,1.9,0,1,3.5,1,4,999,2424,1697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,
